targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
713,689,73,177,519,315,-121,-197,67,192
615,571,-24,59,681,439,41,-73,112,64
1053,340,413,-171,299,720,-341,208,337,448
811,98,171,-413,438,897,-202,385,292,448
811,925,171,413,452,99,-188,-413,67,448
935,634,295,122,361,358,-279,-154,22,320
1053,340,413,-171,287,691,-353,179,337,448
462,438,-177,-73,880,637,240,125,202,192
517,216,-122,-295,779,793,139,281,247,320
713,689,73,177,550,322,-90,-190,67,192
580,536,-59,24,707,479,67,-33,157,64
817,438,177,-73,505,601,-135,89,337,192
615,452,-24,-59,692,595,52,83,247,64
462,585,-177,73,797,427,157,-85,157,192
762,216,122,-295,541,804,-99,292,292,320
811,925,171,413,461,135,-179,-377,67,448
817,585,177,73,488,440,-152,-72,22,192
344,389,-295,-122,939,670,299,158,202,320
226,683,-413,171,1011,288,371,-224,157,448
468,98,-171,-413,840,906,200,394,247,448
811,98,171,-413,451,908,-189,396,292,448
664,571,24,59,605,446,-35,-66,67,64
762,807,122,295,481,206,-159,-306,67,320
935,389,295,-122,391,684,-249,172,337,320
615,571,-24,59,679,455,39,-57,112,64
699,487,59,-24,570,549,-70,37,337,64
344,634,-295,122,871,413,231,-99,157,320
935,634,295,122,363,365,-277,-147,22,320
699,536,59,24,577,480,-63,-32,22,64
580,487,-59,-24,718,558,78,46,202,64
566,689,-73,177,728,337,88,-175,112,192
517,807,-122,295,772,238,132,-274,112,320
664,452,24,-59,603,571,-37,59,292,64
226,340,-413,-171,1070,734,430,222,202,448
713,334,73,-177,553,717,-87,205,292,192
566,334,-73,-177,741,739,101,227,247,192
468,925,-171,413,867,121,227,-391,112,448
1053,683,413,171,257,305,-383,-207,22,448
