targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
699,487,59,-24,586,567,-54,55,337,64
817,585,177,73,418,421,-222,-91,22,192
762,216,122,-295,508,754,-132,242,292,320
566,334,-73,-177,676,751,36,239,247,192
713,334,73,-177,514,723,-126,211,292,192
226,683,-413,171,899,351,259,-161,157,448
615,452,-24,-59,634,587,-6,75,247,64
713,689,73,177,468,337,-172,-175,67,192
462,438,-177,-73,722,611,82,99,202,192
226,340,-413,-171,967,676,327,164,202,448
580,487,-59,-24,655,572,15,60,202,64
1053,340,413,-171,279,642,-361,130,337,448
811,98,171,-413,510,856,-130,344,292,448
344,634,-295,122,860,385,220,-127,157,320
580,536,-59,24,662,510,22,-2,157,64
664,571,24,59,542,476,-98,-36,67,64
344,389,-295,-122,891,654,251,142,202,320
935,389,295,-122,393,584,-247,72,337,320
517,807,-122,295,698,261,58,-251,112,320
566,689,-73,177,610,334,-30,-178,112,192
1053,683,413,171,196,332,-444,-180,22,448
468,98,-171,-413,711,881,71,369,247,448
468,925,-171,413,728,108,88,-404,112,448
762,807,122,295,456,260,-184,-252,67,320
699,536,59,24,552,485,-88,-27,22,64
817,438,177,-73,328,604,-312,92,337,192
462,585,-177,73,782,441,142,-71,157,192
