targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
817,585,177,73,444,440,-196,-72,22,192
615,452,-24,-59,663,605,23,93,247,64
517,216,-122,-295,767,814,127,302,247,320
664,452,24,-59,582,581,-58,69,292,64
935,389,295,-122,422,579,-218,67,337,320
762,216,122,-295,548,765,-92,253,292,320
615,571,-24,59,707,412,67,-100,112,64
344,389,-295,-122,914,628,274,116,202,320
935,634,295,122,342,401,-298,-111,22,320
1053,683,413,171,271,385,-369,-127,22,448
811,925,171,413,500,147,-140,-365,67,448
462,438,-177,-73,830,630,190,118,202,192
811,98,171,-413,447,882,-193,370,292,448
517,807,-122,295,823,178,183,-334,112,320
580,487,-59,-24,706,556,66,44,202,64
566,334,-73,-177,747,693,107,181,247,192
344,634,-295,122,971,384,331,-128,157,320
226,683,-413,171,1053,268,413,-244,157,448
713,689,73,177,549,358,-91,-154,67,192
468,98,-171,-413,789,880,149,368,247,448
226,340,-413,-171,1104,696,464,184,202,448
566,689,-73,177,741,262,101,-250,112,192
1053,340,413,-171,276,649,-364,137,337,448
699,487,59,-24,515,559,-125,47,337,64
699,536,59,24,551,459,-89,-53,22,64
762,807,122,295,489,258,-151,-254,67,320
580,536,-59,24,750,461,110,-51,157,64
