targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
664,571,24,59,597,429,-43,-83,67,64
935,389,295,-122,404,618,-236,106,337,320
615,452,-24,-59,689,572,49,60,247,64
699,487,59,-24,568,512,-72,0,337,64
344,389,-295,-122,905,640,265,128,202,320
713,689,73,177,505,299,-135,-213,67,192
517,216,-122,-295,733,742,93,230,247,320
762,216,122,-295,510,707,-130,195,292,320
580,487,-59,-24,722,549,82,37,202,64
580,536,-59,24,714,479,74,-33,157,64
1053,340,413,-171,343,634,-297,122,337,448
664,452,24,-59,634,585,-6,73,292,64
615,571,-24,59,708,443,68,-69,112,64
226,340,-413,-171,984,682,344,170,202,448
566,334,-73,-177,709,755,69,243,247,192
762,807,122,295,546,320,-94,-192,67,320
462,585,-177,73,841,420,201,-92,157,192
811,98,171,-413,459,827,-181,315,292,448
344,634,-295,122,938,375,298,-137,157,320
226,683,-413,171,921,364,281,-148,157,448
811,925,171,413,502,300,-138,-212,67,448
817,438,177,-73,492,621,-148,109,337,192
935,634,295,122,462,442,-178,-70,22,320
817,585,177,73,505,416,-135,-96,22,192
713,334,73,-177,598,649,-42,137,292,192
1053,683,413,171,446,410,-194,-102,22,448
517,807,-122,295,782,255,142,-257,112,320
566,689,-73,177,742,356,102,-156,112,192
462,438,-177,-73,776,612,136,100,202,192
