subName,sub,kind,hemi,whichEye,eCoords,eData,rfData,r2Data
ii,7,A,RH,AE,0.738171115696332,5.51073902931351,0.528738545970275,0.0686671068032201
ii,7,A,RH,AE,0.762544655571534,3.92336701645571,0.425900813883773,0.0542480784523136
ii,7,A,RH,AE,0.786917174821631,4.3991878560332,0.419337246567011,0.0519502641419407
ii,7,A,RH,AE,0.811987509489909,3.73747576573002,0.639845451013421,0.0587469019801981
ii,7,A,RH,AE,0.837375778960631,3.15739153588519,0.74583264118444,0.0513509637402261
ii,7,A,RH,AE,0.862974280284798,3.24569490417594,0.981319083389444,0.0487746586870463
ii,7,A,RH,AE,0.887436666312664,2.48766415795455,0.917691340311789,0.0377861906845982
ii,7,A,RH,AE,0.912130600057664,5.22905064155074,0.0214424146448865,0.0412407735837441
ii,7,A,RH,AE,0.937395499258169,4.52823231603418,0.15419677647629,0.041145294798272
ii,7,A,RH,AE,0.961547463088282,4.87101299812396,0.537171924506159,0.0468616889168819
ii,7,A,RH,AE,0.985546342362383,6.19456179936727,0.0266879090728859,0.0517094150806467
ii,7,A,RH,AE,1,0,0,0
mp,8,A,RH,AE,0.0161688016380902,2.6787132024765,0.0135000431910157,0.0296817825486263
mp,8,A,RH,AE,0.0381357241394741,5.70532153333936,0.0437710537974324,0.0528501232287713
mp,8,A,RH,AE,0.0623659825444461,4.27882946968079,0.420473010633141,0.0464299400895834
mp,8,A,RH,AE,0.0884153726805634,3.68302632531812,0.250128476174488,0.0546886932645594
mp,8,A,RH,AE,0.112438254295513,2.83255585400682,0.543195239194718,0.0852534174919128
mp,8,A,RH,AE,0.137622976029019,2.43195690214634,0.64194966584444,0.115311822965741
mp,8,A,RH,AE,0.163482437345661,2.24533363377176,0.501632888858184,0.115640590467104
mp,8,A,RH,AE,0.188122496244733,2.44756756282666,0.492639238162982,0.162244892361659
mp,8,A,RH,AE,0.212592134701483,2.67555194226178,0.475479667278176,0.142152311771431
mp,8,A,RH,AE,0.237950581098322,3.16999532779058,0.484836484352127,0.166483786484847
mp,8,A,RH,AE,0.263293023134308,3.69664056117718,0.36783334615712,0.130759174319414
mp,8,A,RH,AE,0.288061494399701,3.58608833347496,0.444279170264245,0.127392166784327
mp,8,A,RH,AE,0.312631406053579,2.60033581574758,0.412751510736222,0.147828221494953
mp,8,A,RH,AE,0.337310091780851,2.69503212778756,0.497930100512052,0.17521631730239
mp,8,A,RH,AE,0.362421576947755,2.34459095982944,0.792568959591582,0.195657359370414
mp,8,A,RH,AE,0.388142182138387,3.13619355166831,0.821964745341641,0.221267363329123
mp,8,A,RH,AE,0.412391494985472,3.972009677636,0.662182941750966,0.228355752745349
mp,8,A,RH,AE,0.437494697800754,3.94379416731901,0.614756179085478,0.18386824367308
mp,8,A,RH,AE,0.462066184532153,4.468433081309,0.839385166633874,0.187417834686736
mp,8,A,RH,AE,0.487646683061849,4.64862554897497,0.834379024550687,0.177479757984847
mp,8,A,RH,AE,0.512494693844866,5.14013133817408,0.689860838117549,0.147513798875622
mp,8,A,RH,AE,0.537377282083116,5.87121144916913,0.417208911933974,0.123181568203519
mp,8,A,RH,AE,0.562110762926255,6.09885647759509,0.324694163124286,0.0801598499181555
mp,8,A,RH,AE,0.586294540665277,5.75762206874788,0.149358545575524,0.0546407850051764
mp,8,A,RH,AE,0.612403987925468,4.3932422270646,0.121746344881988,0.0252442969940603
mp,8,A,RH,AE,0.637680341322012,4.18012011796236,0.102093811670784,0.0296194710681448
mp,8,A,RH,AE,0.66195925810718,3.12059015274048,0.048787764981389,0.0268752021094163
mp,8,A,RH,AE,0.687149383997979,2.4410695204368,0.00669698297189405,0.0180708054835216
mp,8,A,RH,AE,0.712461006366569,1.39760935461366,0.00589409761445282,0.0106121256173431
mp,8,A,RH,AE,0.737853587006142,0.0440142504374186,0.000113277224202951,0.000581978112459183
mp,8,A,RH,AE,0.762562872344705,0,0,0
mp,8,A,RH,AE,0.787065669049653,0,0,0
mp,8,A,RH,AE,0.812094131531839,0,0,0
mp,8,A,RH,AE,0.837457806611769,0,0,0
mp,8,A,RH,AE,0.862685263150894,0,0,0
mp,8,A,RH,AE,0.887439733775763,0,0,0
mp,8,A,RH,AE,0.912367953109455,0,0,0
mp,8,A,RH,AE,0.93781391920376,0,0,0
mp,8,A,RH,AE,0.961547463088282,0,0,0
mp,8,A,RH,AE,0.985546342362383,0,0,0
mp,8,A,RH,AE,1,0,0,0
cg,9,A,RH,AE,0.0161688016380902,0,0,0
cg,9,A,RH,AE,0.0381357241394741,0.268621512821742,0.000489419259663139,0.00180827892784561
cg,9,A,RH,AE,0.0623659825444461,1.481182076931,0.10314092181623,0.0141849446296692
cg,9,A,RH,AE,0.0884153726805634,1.44328893096216,0.198051148755175,0.0256438546723896
cg,9,A,RH,AE,0.112438254295513,2.41584754303882,0.32077937208018,0.0565610711805915
cg,9,A,RH,AE,0.137622976029019,1.75271843194962,0.54082736350596,0.111983750090003
cg,9,A,RH,AE,0.163522692825743,1.58138727464459,0.600267075700685,0.190862725510008
cg,9,A,RH,AE,0.188122496244733,2.13439206508073,1.22544492323968,0.302481812594289
cg,9,A,RH,AE,0.212592134701483,2.05168987512589,1.13863022015853,0.341154515946453
cg,9,A,RH,AE,0.238140748108473,1.56536225461569,1.10026393855204,0.449011564987605
cg,9,A,RH,AE,0.263293023134308,1.72301736611586,1.08332257259351,0.45471897572279
cg,9,A,RH,AE,0.288061494399701,2.12189548266561,1.11708432646762,0.402307239410124
cg,9,A,RH,AE,0.312631406053579,2.58117089748383,1.04967713676393,0.377512238323689
cg,9,A,RH,AE,0.337310091780851,2.81236785315396,1.1435017990932,0.460915038927218
cg,9,A,RH,AE,0.362421576947755,3.60658853194293,1.22143656891935,0.508784188067212
cg,9,A,RH,AE,0.388033505727806,4.23585062587962,1.31654945927508,0.567248486771303
cg,9,A,RH,AE,0.412391494985472,4.7887811096091,1.39985760301352,0.578026554694301
cg,9,A,RH,AE,0.437494697800754,5.30966330406278,1.46034234554269,0.510662858222806
cg,9,A,RH,AE,0.462520643655389,6.38648480250512,1.77816322188319,0.379809927609232
cg,9,A,RH,AE,0.486110944116445,6.77446089585622,1.52664505556847,0.292579406996568
cg,9,A,RH,AE,0.512060834730593,4.93408776323001,0.432812224161656,0.102535128981496
cg,9,A,RH,AE,0.53708212364732,5.48478310962893,0.831761065738733,0.0623471035428767
cg,9,A,RH,AE,0.562513317635148,5.66364553812388,0.232473211967059,0.0419873749031811
cg,9,A,RH,AE,0.586613030657456,5.37099436993869,0.276258938102368,0.0459367993973055
cg,9,A,RH,AE,0.613127222563544,5.64641067679499,0.60736021139777,0.0428255618956517
cg,9,A,RH,AE,0.637041031636173,5.96081372274869,0.151968265883625,0.0474751586688386
cg,9,A,RH,AE,0.661853066304042,5.81380066648126,0.92032907669717,0.0561113180204605
cg,9,A,RH,AE,0.687310257538136,5.47069432687115,0.833452992216759,0.0478487540590199
cg,9,A,RH,AE,0.712499680283633,5.07679777209823,0.654836645274348,0.040620764012675
cg,9,A,RH,AE,0.737853587006142,4.72871348222097,0.159455152153969,0.0352549634501338
cg,9,A,RH,AE,0.762562872344705,3.64464452078468,0.467845055930267,0.0403471909169304
cg,9,A,RH,AE,0.787065669049653,3.90278264764067,0.608291974998769,0.0366809724697045
cg,9,A,RH,AE,0.811821973195225,3.89929847194724,0.577768623707688,0.038223864791328
cg,9,A,RH,AE,0.837636911420793,3.8861499789735,1.03643410970968,0.0451796530995151
cg,9,A,RH,AE,0.862685263150894,2.44124464004759,0.464000831993799,0.0230429036069721
cg,9,A,RH,AE,0.887439733775763,2.16780235921895,0.496376946740956,0.0210195903804291
cg,9,A,RH,AE,0.912367953109455,1.55119627657926,0.372397251110875,0.0266820785571944
cg,9,A,RH,AE,0.93781391920376,0.370932281017303,0.0262277868919467,0.00626878185491813
cg,9,A,RH,AE,0.961547463088282,0,0,0
cg,9,A,RH,AE,0.985546342362383,0,0,0
cg,9,A,RH,AE,1,0,0,0
hb,10,A,RH,AE,0.0161688016380902,1.37451566507419,0.216822715708986,0.0353790887941917
hb,10,A,RH,AE,0.0381357241394741,1.69557411010776,0.274265698157251,0.0465656732475119
hb,10,A,RH,AE,0.0623659825444461,2.05790177941322,0.179562097191811,0.135262136384845
hb,10,A,RH,AE,0.0884153726805634,2.16931574767636,0.190104476551736,0.174905022140592
hb,10,A,RH,AE,0.112438254295513,0.99350044131279,0.191072011709605,0.138442915913306
hb,10,A,RH,AE,0.137622976029019,0.844040981531143,0.179813000503927,0.145608220798895
hb,10,A,RH,AE,0.163522692825743,0.696298465810039,0.560294924282723,0.267756288913502
hb,10,A,RH,AE,0.188122496244733,1.20873642712831,0.342177155046639,0.367084233047949
hb,10,A,RH,AE,0.212592134701483,1.16463292430748,0.490142244134437,0.370848733186722
hb,10,A,RH,AE,0.238140748108473,1.29248520976207,0.455042391526895,0.432811356683979
hb,10,A,RH,AE,0.263068473148469,1.5042550436088,0.603201802228651,0.435011144963995
hb,10,A,RH,AE,0.288061494399701,1.70965299872976,0.629612579751809,0.423003714776745
hb,10,A,RH,AE,0.312631406053579,2.01303543488185,0.753860947539409,0.458779485647877
hb,10,A,RH,AE,0.337429512588762,2.26182236616639,0.863303125332827,0.491723311872318
hb,10,A,RH,AE,0.362421576947755,2.64581701124416,0.940617636459715,0.496420798845151
hb,10,A,RH,AE,0.388033505727806,3.00348546364728,1.10295728320146,0.543672933780095
hb,10,A,RH,AE,0.412391494985472,3.40976352283829,1.24711854172576,0.578387280435939
hb,10,A,RH,AE,0.43735297788257,3.84237337538174,1.26115864680503,0.561618680755297
hb,10,A,RH,AE,0.462116582177652,3.87848767876625,1.21599337816238,0.495577781101068
hb,10,A,RH,AE,0.487247202500434,4.90565508528601,1.3016042679171,0.52818700265658
hb,10,A,RH,AE,0.512402188852233,5.46593249280278,1.40742295118412,0.525716585924894
hb,10,A,RH,AE,0.537362401334554,5.81531484127045,1.11086662832027,0.457931768794854
hb,10,A,RH,AE,0.561749533638022,6.36486131780677,1.05344385001808,0.372701324988157
hb,10,A,RH,AE,0.586809296959892,5.83046651954082,0.948485406963572,0.22948015620237
hb,10,A,RH,AE,0.612741518988794,4.97006372417013,0.662814287195603,0.106051327014963
hb,10,A,RH,AE,0.638033089773885,3.41376776694123,0.681813961939152,0.074691211974079
hb,10,A,RH,AE,0.661880682861013,4.34522361102465,0.608336807243943,0.0707178098198615
hb,10,A,RH,AE,0.687040960179655,5.08760761206641,0.387624368722112,0.0719142379239202
hb,10,A,RH,AE,0.712556160796825,3.80110542315084,0.175908012686901,0.0572877440324708
hb,10,A,RH,AE,0.737853587006142,4.08053424715996,0.277117708890388,0.0530037023002903
hb,10,A,RH,AE,0.762418545079287,3.90572419198784,0.228454315097298,0.0414267030695604
hb,10,A,RH,AE,0.787382202779972,4.08058580776324,0.314372796042999,0.0496652450513195
hb,10,A,RH,AE,0.811457193642555,3.26253584463681,0.257470586927541,0.0473895062825509
hb,10,A,RH,AE,0.837585885702213,3.82012585571243,0.0990314431708409,0.0363678245339543
hb,10,A,RH,AE,0.862171291491958,4.14864444660774,0.0863392788900487,0.0332237092385951
hb,10,A,RH,AE,0.887712783393199,4.19038070266952,0.0769446115294585,0.0362453007576417
hb,10,A,RH,AE,0.912600152638803,3.84476540065729,0.00949354597833008,0.022919722331258
hb,10,A,RH,AE,0.93781391920376,4.04401008706344,0.0124767111050651,0.0152900895397914
hb,10,A,RH,AE,0.961547463088282,0.94954115152359,0.00427083810791373,0.0029245864910384
hb,10,A,RH,AE,0.985546342362383,0,0,0
hb,10,A,RH,AE,1,0,0,0
ra,11,A,RH,AE,0.0161688016380902,1.33787753184636,0.665818351631363,0.0578918093815446
ra,11,A,RH,AE,0.0381357241394741,1.71521498901503,0.166988985746035,0.0621602110830801
ra,11,A,RH,AE,0.0623659825444461,1.51481136083603,0.182965866718441,0.0518730591796339
ra,11,A,RH,AE,0.0884153726805634,3.35800229349444,0.274175276889676,0.0492992782064023
ra,11,A,RH,AE,0.112438254295513,4.41651008160491,0.41627357424678,0.0588347608419625
ra,11,A,RH,AE,0.137622976029019,2.56458097815514,0.424669693540782,0.128432390987873
ra,11,A,RH,AE,0.163522692825743,2.12439464980906,0.585561662594872,0.378895477476445
ra,11,A,RH,AE,0.188122496244733,1.63981868597594,0.703308424891227,0.49906325949864
ra,11,A,RH,AE,0.212592134701483,1.39180819392204,0.386317650906064,0.375415710766207
ra,11,A,RH,AE,0.238140748108473,1.56258518090014,0.566712835315065,0.434269006012893
ra,11,A,RH,AE,0.263293023134308,1.71525747546783,0.686509274748655,0.456482582596632
ra,11,A,RH,AE,0.288061494399701,2.24511528211205,0.758655090424183,0.431690144646717
ra,11,A,RH,AE,0.312631406053579,2.68776496251424,0.537543271320562,0.340186241914829
ra,11,A,RH,AE,0.337310091780851,2.73071635840984,0.625616376194057,0.367321747700485
ra,11,A,RH,AE,0.362421576947755,3.16487798094749,0.712023192096283,0.439563553298221
ra,11,A,RH,AE,0.388033505727806,3.51083007612649,0.950034635294886,0.482740187250516
ra,11,A,RH,AE,0.412391494985472,3.85013125817242,0.90339445631559,0.519810515406885
ra,11,A,RH,AE,0.437494697800754,3.95680386590403,0.8880481167025,0.503701942604642
ra,11,A,RH,AE,0.462630773114631,4.67013880101646,0.965805493749496,0.549527697628591
ra,11,A,RH,AE,0.487406647669448,5.26774770667754,0.995264232573829,0.501015191246946
ra,11,A,RH,AE,0.512063063489537,5.89865526338903,1.04543613628825,0.503585211569216
ra,11,A,RH,AE,0.537062963812486,5.5660138665766,0.936971914638981,0.461289437676685
ra,11,A,RH,AE,0.562322956593964,5.87916634856044,0.763340381579788,0.300360096970925
ra,11,A,RH,AE,0.586469664987252,5.46623570058081,0.792855656266006,0.178291347731526
ra,11,A,RH,AE,0.612578391904601,5.43814130817972,0.742936982943608,0.117743803756084
ra,11,A,RH,AE,0.637517021001567,5.03497931864355,0.41439977086258,0.0738577299884387
ra,11,A,RH,AE,0.66171055649536,3.98837375188176,0.378265109349372,0.0665928545773407
ra,11,A,RH,AE,0.686803257777597,4.0307829871371,0.329788497837915,0.06047669747794
ra,11,A,RH,AE,0.712634698844903,4.42002148236801,0.349650142922886,0.0466912601198723
ra,11,A,RH,AE,0.737959219005224,4.93914201896485,0.318054041212858,0.0508900561867511
ra,11,A,RH,AE,0.762562872344705,3.53272889162365,0.222551896077532,0.0408220412087088
ra,11,A,RH,AE,0.787065669049653,3.26655275016636,0.264550968605493,0.0434495188392602
ra,11,A,RH,AE,0.812094131531839,2.11314834998204,0.316222689239881,0.0222040457794299
ra,11,A,RH,AE,0.837457806611769,0.362094996726676,0.107227346668505,0.0038484346172581
ra,11,A,RH,AE,0.862685263150894,0,0,0
ra,11,A,RH,AE,0.887439733775763,0,0,0
ra,11,A,RH,AE,0.912367953109455,0,0,0
ra,11,A,RH,AE,0.93781391920376,0,0,0
ra,11,A,RH,AE,0.961547463088282,0,0,0
ra,11,A,RH,AE,0.985546342362383,0,0,0
ra,11,A,RH,AE,1,0,0,0
rc,12,A,RH,AE,0.0161688016380902,0,0,0
rc,12,A,RH,AE,0.0381357241394741,0.390578471124172,0.223730213940144,0.0301040019840002
rc,12,A,RH,AE,0.0623659825444461,1.14970757484436,0.0478070329502225,0.0312437611818314
rc,12,A,RH,AE,0.0884153726805634,1.54412725856227,0.0388276082944245,0.0321428065578784
rc,12,A,RH,AE,0.112483581297534,2.07282563277653,0.338429180865309,0.0241919225081801
rc,12,A,RH,AE,0.137622976029019,2.30176018297672,0.576940413676202,0.0381283910945058
rc,12,A,RH,AE,0.163522692825743,1.77068296024068,0.156577607902529,0.0543092860395766
rc,12,A,RH,AE,0.188122496244733,0.902134797154841,0.302793130130422,0.0643205584704199
rc,12,A,RH,AE,0.212592134701483,0.714582744511691,0.392055747641081,0.103506273234432
rc,12,A,RH,AE,0.238140748108473,0.693117399257226,0.678544536324554,0.149184396856877
rc,12,A,RH,AE,0.263293023134308,1.19153535687006,0.636072886835497,0.134080082264084
rc,12,A,RH,AE,0.288061494399701,1.58333667053988,0.93370638956855,0.189844097157842
rc,12,A,RH,AE,0.312631406053579,1.6431886532406,0.968952909857035,0.201961813817422
rc,12,A,RH,AE,0.337239404523141,2.51605926995928,1.34851024499883,0.222379102583297
rc,12,A,RH,AE,0.362400454268188,2.97673855165401,1.41339856260512,0.176708827221609
rc,12,A,RH,AE,0.388244088683958,3.95383969190958,0.984895513153861,0.115446396927173
rc,12,A,RH,AE,0.412391494985472,4.39599902222031,1.07327431706271,0.110740511237006
rc,12,A,RH,AE,0.436748813793591,5.28869865338008,0.542957408547712,0.0923792551685539
rc,12,A,RH,AE,0.463390654958404,4.99893993584078,0.463428562639087,0.0746544232564186
rc,12,A,RH,AE,0.488001270343952,4.71062123433158,0.761524483577248,0.057284244713751
rc,12,A,RH,AE,0.512394490209351,2.33225854237874,0.32371871319404,0.0362202493864813
rc,12,A,RH,AE,0.537405328138673,1.2980962646635,0.0369935844730782,0.0118571127715864
rc,12,A,RH,AE,0.562272676666022,0.187830530203782,0.000556117359113384,0.00180376427514212
rc,12,A,RH,AE,0.58676085420879,0,0,0
rc,12,A,RH,AE,0.612360638397385,0,0,0
rc,12,A,RH,AE,0.637517021001567,0,0,0
rc,12,A,RH,AE,0.66171055649536,0,0,0
rc,12,A,RH,AE,0.687149383997979,0,0,0
rc,12,A,RH,AE,0.712461006366569,0,0,0
rc,12,A,RH,AE,0.737853587006142,0,0,0
rc,12,A,RH,AE,0.762562872344705,0,0,0
rc,12,A,RH,AE,0.787065669049653,0,0,0
rc,12,A,RH,AE,0.812094131531839,0,0,0
rc,12,A,RH,AE,0.837457806611769,0,0,0
rc,12,A,RH,AE,0.862685263150894,0,0,0
rc,12,A,RH,AE,0.887439733775763,0,0,0
rc,12,A,RH,AE,0.912367953109455,0,0,0
rc,12,A,RH,AE,0.93781391920376,0,0,0
rc,12,A,RH,AE,0.961547463088282,0,0,0
rc,12,A,RH,AE,0.985546342362383,0,0,0
rc,12,A,RH,AE,1,0,0,0
pr,13,A,RH,AE,0.0161688016380902,0.388553321361542,0.699896355470022,0.293514882524808
pr,13,A,RH,AE,0.0381357241394741,0.438832226608481,0.66269953761782,0.298188203147479
pr,13,A,RH,AE,0.0623659825444461,0.582434745430946,0.646185669898987,0.358912888765335
pr,13,A,RH,AE,0.0884153726805634,0.892193516415934,0.770653999620868,0.437143543074208
pr,13,A,RH,AE,0.112438254295513,1.03681060514952,0.80812447635751,0.453814100278051
pr,13,A,RH,AE,0.137622976029019,1.41344888865948,0.951510674953461,0.550042573809624
pr,13,A,RH,AE,0.163522692825743,1.8313412883065,1.07771565832875,0.54462886669419
pr,13,A,RH,AE,0.188122496244733,2.24059799313545,1.22960190204057,0.540291198275306
pr,13,A,RH,AE,0.212592134701483,2.25491041920402,1.1466150178828,0.547837727245959
pr,13,A,RH,AE,0.238140748108473,2.63430071267925,1.16931063523058,0.56349774315709
pr,13,A,RH,AE,0.263293023134308,3.13737987004794,1.21425716326787,0.565294301968354
pr,13,A,RH,AE,0.288061494399701,3.76874101318811,1.24987707561568,0.568490605801344
pr,13,A,RH,AE,0.312631406053579,4.12664869308472,1.23186117450396,0.568990494608879
pr,13,A,RH,AE,0.337310091780851,4.61048063937198,1.37208210986652,0.593153094391475
pr,13,A,RH,AE,0.362421576947755,5.84482407149147,1.57959489331526,0.583218327559092
pr,13,A,RH,AE,0.387458224672744,6.46739397963432,1.61694846087939,0.543316763149549
pr,13,A,RH,AE,0.411775503558627,6.95045216229497,1.14739751946941,0.32711811987113
pr,13,A,RH,AE,0.437965407361629,7.07714049021403,1.21184362358181,0.242569685416917
pr,13,A,RH,AE,0.462369262210075,6.29485038074396,1.53561477013074,0.201266012075594
pr,13,A,RH,AE,0.487648732294534,6.01604187922044,0.664399413946508,0.115622583776712
pr,13,A,RH,AE,0.512850766484048,5.6366243452396,0.690978019840945,0.0724069935462947
pr,13,A,RH,AE,0.537377291393765,6.30850386178052,0.463524182275352,0.0587621883454698
pr,13,A,RH,AE,0.563593382969789,5.24925777635404,0.81817678052799,0.0626967935490289
pr,13,A,RH,AE,0.586265624080696,3.66861756608404,1.57079420362374,0.0762055176470814
pr,13,A,RH,AE,0.613374117139,3.58720828805651,1.46667282018692,0.0714379331126573
pr,13,A,RH,AE,0.637601233379788,3.00809792180856,1.1689774338901,0.0617371589442094
pr,13,A,RH,AE,0.661569998722192,2.57066897516612,0.618571561555088,0.0604857115960512
pr,13,A,RH,AE,0.686606695824731,2.95496453482371,0.132594581922659,0.0378066279280644
pr,13,A,RH,AE,0.712684075616127,2.95002403774777,0.298463876345006,0.0372192361392081
pr,13,A,RH,AE,0.737763964249781,2.14707309660846,0.183038797038161,0.0293621478908478
pr,13,A,RH,AE,0.762562872344705,0.85857770709615,0.145249524374345,0.0175607482731146
pr,13,A,RH,AE,0.787065669049653,0.126045168220223,0.0275362569887143,0.00506050667011893
pr,13,A,RH,AE,0.812094131531839,0,0,0
pr,13,A,RH,AE,0.837457806611769,0,0,0
pr,13,A,RH,AE,0.862685263150894,0,0,0
pr,13,A,RH,AE,0.887439733775763,0,0,0
pr,13,A,RH,AE,0.912367953109455,0,0,0
pr,13,A,RH,AE,0.93781391920376,0,0,0
pr,13,A,RH,AE,0.961547463088282,0,0,0
pr,13,A,RH,AE,0.985546342362383,0,0,0
pr,13,A,RH,AE,1,0,0,0
bm,1,A,LH,FE,0.0141791768101269,2.86743392795324,0.896798270317959,0.108880498446524
bm,1,A,LH,FE,0.0379453383973334,1.35237475298345,0.840374177787453,0.140779920853674
bm,1,A,LH,FE,0.0628817943315505,0.747462907239147,0.79968394557743,0.243752438251091
bm,1,A,LH,FE,0.0876857471085842,1.10934639451179,0.506648272671031,0.2238529411455
bm,1,A,LH,FE,0.112869334797494,0.655318048968911,0.485074478946626,0.319387578964233
bm,1,A,LH,FE,0.137553122759419,0.515622504224831,0.392804035662927,0.431547733531757
bm,1,A,LH,FE,0.162480574169484,0.757692877414092,0.636318003231624,0.518451031367734
bm,1,A,LH,FE,0.187222482898827,1.16879406800637,0.903652651951863,0.547043200868827
bm,1,A,LH,FE,0.211438832900062,1.42658770776221,0.931401949708483,0.549259291429605
bm,1,A,LH,FE,0.236803741219977,1.97658937722445,0.948724171953897,0.552928545450171
bm,1,A,LH,FE,0.262286460768077,2.01204008975271,1.08857756373236,0.550097298445338
bm,1,A,LH,FE,0.288075971596447,2.73054368793964,1.22912926971912,0.581781867359366
bm,1,A,LH,FE,0.312893053537576,2.56634333531062,1.21729181110859,0.577435716241598
bm,1,A,LH,FE,0.337762185041557,2.80544697469281,1.28747784802991,0.624832242246597
bm,1,A,LH,FE,0.362675618513993,3.0660188721888,1.28220722711448,0.606443017946951
bm,1,A,LH,FE,0.388101728815884,3.3980777949503,1.32568751540903,0.645251552944314
bm,1,A,LH,FE,0.412784733258947,3.45341887591798,1.38920347263784,0.678708013009142
bm,1,A,LH,FE,0.437650690354847,3.4125687357891,1.21796596840204,0.597667166985661
bm,1,A,LH,FE,0.462301659289607,4.14960418968666,1.35752363684701,0.657603941130929
bm,1,A,LH,FE,0.487364817563148,4.81225950067694,1.51050656182425,0.6058623499491
bm,1,A,LH,FE,0.513255514095199,6.01109448946439,1.26005456562226,0.60578947021411
bm,1,A,LH,FE,0.538124602765286,6.52669098632676,1.23772951089112,0.41912093013525
bm,1,A,LH,FE,0.562289269038276,5.44840542208168,0.634589264499424,0.15793734529539
bm,1,A,LH,FE,0.587139536702918,4.89102043139647,0.693984994872372,0.108511625373938
bm,1,A,LH,FE,0.611937491181453,4.85544656328857,0.452119231929204,0.0817204703709909
bm,1,A,LH,FE,0.637530858134265,5.71295843867288,0.175807190471855,0.0662404102259788
bm,1,A,LH,FE,0.663187912069657,4.27457806219657,0.17076668092179,0.0459776261252248
bm,1,A,LH,FE,0.687647972333273,3.32472247277436,0.181331677877001,0.0420376019993503
bm,1,A,LH,FE,0.712702172742678,2.49158047091576,0.0617577722896972,0.0263293295978538
bm,1,A,LH,FE,0.737815135920364,1.55642703218737,0.053186127524553,0.0145688324869759
bm,1,A,LH,FE,0.76295780784023,0.618678623124173,0.0181860977195595,0.00706056596123074
bm,1,A,LH,FE,0.788251208368145,0.014316075188773,0.000240773388317653,0.000493907183408737
bm,1,A,LH,FE,0.813331823086912,0,0,0
bm,1,A,LH,FE,0.838422804500362,0,0,0
bm,1,A,LH,FE,0.862365545731616,0,0,0
bm,1,A,LH,FE,0.886496565227541,0,0,0
bm,1,A,LH,FE,0.911677415566361,0,0,0
bm,1,A,LH,FE,0.93864307169874,0,0,0
bm,1,A,LH,FE,0.961831897510918,0,0,0
bm,1,A,LH,FE,0.984019922129878,0,0,0
bm,1,A,LH,FE,1,0,0,0
jh,2,A,LH,FE,0.0141791768101269,0.290882047265768,0.553096488118172,0.471394054591656
jh,2,A,LH,FE,0.0384301877344292,0.356444563935785,0.63905483659576,0.462826974251691
jh,2,A,LH,FE,0.0628260687945428,0.377537009119987,0.641768389940262,0.387222400903702
jh,2,A,LH,FE,0.0875080464779719,0.310554771763938,0.575126241626484,0.290290619858674
jh,2,A,LH,FE,0.113184563373116,1.08723968405945,0.320570716347832,0.185105101109888
jh,2,A,LH,FE,0.137553122759419,0.310631159269674,0.255850092761896,0.223401354371824
jh,2,A,LH,FE,0.162480574169484,0.693946875210078,0.175204730434519,0.164771185555267
jh,2,A,LH,FE,0.18703682033547,0.668664243148298,0.238753170231167,0.242045512689011
jh,2,A,LH,FE,0.211438832900062,0.608180452005139,0.309739396741082,0.392187388148159
jh,2,A,LH,FE,0.236896566521806,0.736266393815317,0.324198151187551,0.456044648443499
jh,2,A,LH,FE,0.262293952386208,0.952596136028804,0.393913794929783,0.526602472814303
jh,2,A,LH,FE,0.287910525639903,1.17198161575301,0.562495089585668,0.541929122445912
jh,2,A,LH,FE,0.312893053537576,1.4856143673261,0.763603202998638,0.595392723381519
jh,2,A,LH,FE,0.337762185041557,2.04431099180252,1.0080371542323,0.649305674577913
jh,2,A,LH,FE,0.362675618513993,2.50486969044714,1.15942205443527,0.706778916445645
jh,2,A,LH,FE,0.388101728815884,3.18932857415447,1.29545966648076,0.712527899709466
jh,2,A,LH,FE,0.412784733258947,3.8185993536019,1.47979734120546,0.671211631945622
jh,2,A,LH,FE,0.437650690354847,4.35143616113318,1.72414124335151,0.594771927469466
jh,2,A,LH,FE,0.462188582768851,5.35151937374702,1.87972202591407,0.575108306386914
jh,2,A,LH,FE,0.487474035753441,5.86412765298571,1.77154456749558,0.476113625669054
jh,2,A,LH,FE,0.512602777572926,7.2130429489272,1.62096809885199,0.424910108824926
jh,2,A,LH,FE,0.537894374747675,6.75272110001794,0.849568492463983,0.245556898254516
jh,2,A,LH,FE,0.562640765337541,6.15064359846569,0.871243936941028,0.168889670529299
jh,2,A,LH,FE,0.587365389504173,6.90755720814662,0.787772043052116,0.163381730831826
jh,2,A,LH,FE,0.611942591959205,5.64592160686614,0.635179909286163,0.0959037280390187
jh,2,A,LH,FE,0.637693678332311,5.65701462206293,0.609827915969931,0.0587030194821905
jh,2,A,LH,FE,0.663185715728049,5.0181593145643,0.469452482927591,0.0536802885255643
jh,2,A,LH,FE,0.687666755185951,4.6879142665863,0.0968723744340241,0.0405908546596766
jh,2,A,LH,FE,0.712177046985687,4.08113582519924,0.173283895128407,0.0342152540517204
jh,2,A,LH,FE,0.73696918386321,3.97914453998941,0.372896163579321,0.0324375793704244
jh,2,A,LH,FE,0.763098579693754,3.70413981761251,0.459117798400777,0.0294010699061411
jh,2,A,LH,FE,0.788439618097481,2.9760981673625,0.508301089517772,0.0232762331560032
jh,2,A,LH,FE,0.813331823086912,3.56226686330942,0.158062706457881,0.0279362001957802
